SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE
TAMBOLIIN,0.0,UNKNOWN,0.0,0.0,0.0,4.32,0.16709,0.10604,0.196,0.115,190.43,OTHERS,,,2026-05-11,19.6,11.5,15.55,979,0.0,16.709,10.604,4.32,7.231699999999999,627,64.95,8.63,1.99,9.45,24.873999999999995,691,415.0,176,UNDERVALUED,42.27386934673367,73.03182579564489,70.56113902847572,60.23450586264657,67.39949748743719,62.24874371859297,64.82412060301507,,,,99.16247906197655,34.903685092127304,67.03308207705193,,1980,WEAK
SHINDL,0.0,UNKNOWN,0.0,0.0,0.0,81.975,0.05801,0.032679997,0.478,0.1,149.42,OTHERS,,,2026-05-11,47.8,10.0,28.9,677,0.0,5.801,3.2679997000000003,81.975,-5.640200074999999,1872,46.09,11.62,3.72,2.61,20.2865,1475,370.0,185,UNDERVALUED,42.27386934673367,36.01340033500838,18.00670016750419,34.91624790619766,87.10217755443887,61.264656616415415,74.18341708542714,,,,43.34170854271357,53.287269681742046,48.314489112227804,,1981,WEAK
GSS,361037728.0,MICRO CAP,0.0,0.1051042,0.0,41.074,0.03375,-0.01895,-0.205,0.0,13.99,IT,Technology,Information Technology Services,2026-05-11,-20.5,0.0,-10.25,1891,0.0,3.375,-1.895,41.074,-3.5686500000000003,1728,29.51,13.45,5.35,3.91,15.31,2187,355.43102939749315,191,UNDERVALUED,42.27386934673367,25.628140703517587,34.04522613065327,33.96984924623116,10.09212730318258,40.619765494137354,25.355946398659967,,94.84667802385009,,9.003350083752094,63.86097152428811,36.4321608040201,,1982,WEAK
SCANSTL,0.0,UNKNOWN,0.0,0.0,0.0,23.448,0.03384,0.023699999,0.098,0.092,38.82,OTHERS,,,2026-05-11,9.8,9.2,9.5,1156,0.0,3.3840000000000003,2.3699999,23.448,-0.7371000250000002,1470,45.91,13.41,6.64,7.41,21.0105,1359,345.99999999999994,195,UNDERVALUED,42.27386934673367,25.711892797319933,47.78056951423786,36.75041876046902,49.72780569514238,60.57370184254607,55.150753768844226,,,,42.69262981574539,63.735343383584585,53.21398659966499,,1983,WEAK
PLATIND,14959228928.0,SMALL CAP,0.0,3.545286,0.0,6.353,0.13529,0.10422,0.12,0.09,264.06,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,12.0,9.0,10.5,1121,0.0,13.529,10.422,6.353,6.028899999999999,732,51.49,10.39,8.77,7.54,22.577,1119,318.46194072918234,207,UNDERVALUED,42.27386934673367,65.28475711892797,66.75041876046902,56.37353433835846,54.082914572864325,60.38525963149078,57.234087102177554,,34.75298126064736,,59.04522613065326,44.597989949748744,51.821608040201,,1984,WEAK
INDPRUD,0.0,UNKNOWN,0.0,1.3554261,0.0,0.0,0.85616,9.344911,-0.096,0.082,6780.0,OTHERS,,,2026-05-11,-9.6,8.200000000000001,-0.6999999999999993,1634,0.0,85.616,934.4911,0.0,259.307575,11,44.34,13.88,4.1,5.99,20.109,1516,308.1332612674347,212,UNDERVALUED,42.27386934673367,98.3249581239531,93.27889447236181,74.89530988274707,16.561976549413735,59.63149078726968,38.09673366834171,,68.05792163543441,,37.75125628140704,66.56197654941374,52.15661641541039,,1985,WEAK
RADIOCITY,2157253120.0,MICRO CAP,0.0,0.4315131,0.0,27.219,0.017239999,-0.23044,-0.289,0.066,6.14,OTHERS,Communication Services,Broadcasting,2026-05-11,-28.9,6.6000000000000005,-11.15,1907,0.0,1.7239999,-23.044,27.219,-7.965700030000001,1974,50.93,13.19,5.95,7.46,22.524,1131,307.5228024363571,213,UNDERVALUED,42.27386934673367,20.142378559463985,44.72361809045226,33.91122278056952,7.139865996649916,58.5427135678392,32.84128978224456,,90.58773424190801,,57.43299832495813,62.33249581239531,59.88274706867672,,1986,WEAK
NEAGI,0.0,UNKNOWN,0.0,0.0,0.0,0.0,-0.10678001,1.1589,0.223,0.067,3190.0,OTHERS,,,2026-05-11,22.3,6.7,14.5,1010,0.0,-10.678001,115.89,0.0,25.7690997,110,48.51,13.48,5.24,2.6,22.072499999999994,1198,271.0,231,UNDERVALUED,42.27386934673367,8.710217755443885,93.27889447236181,39.049413735343386,71.0217755443886,58.6892797319933,64.85552763819095,,,,50.33500837520938,64.00753768844221,57.17127303182579,,1987,WEAK
SAHLIBHFI,2319409920.0,MICRO CAP,0.0,1.4212707,0.0,24.527,0.67459,0.55768,0.106,0.064,75.09,OTHERS,Financial Services,Credit Services,2026-05-11,10.6,6.4,8.5,1199,0.0,67.459,55.768,24.527,31.727,85,51.38,12.54,4.68,7.45,22.17,1188,253.10787199088816,240,UNDERVALUED,42.27386934673367,96.85929648241206,46.85929648241206,65.0251256281407,51.36097152428811,58.24958123953099,54.80527638190955,,66.48211243611584,,58.710217755443885,58.752093802345065,58.731155778894475,,1988,WEAK
PRADPME,0.0,UNKNOWN,0.0,4.649843,0.0,45.704,0.121759996,0.08116,0.06,0.068,393.2,OTHERS,,,2026-05-11,6.0,6.800000000000001,6.4,1276,0.0,12.1759996,8.116,45.704,1.1113998799999996,1240,39.08,10.57,8.2,9.62,17.937,1891,250.45183073923144,245,UNDERVALUED,42.27386934673367,61.222780569514235,31.4070351758794,47.68006700167505,41.980737018425465,58.79396984924623,50.38735343383585,,26.490630323679724,,22.98994974874372,45.686767169179234,34.33835845896148,,1989,WEAK
ATLASCYCLE,651359360.0,MICRO CAP,0.0,0.16981082,0.0,2.346,-0.99077004,-0.31385002,-0.311,0.0,100.15,FMCG,Consumer Cyclical,Leisure,2026-05-11,-31.1,0.0,-15.55,1987,0.0,-99.077004,-31.385002,2.346,-37.8039517,2279,40.6,2.15,5.69,9.66,15.3115,2186,246.66718763857327,250,UNDERVALUED,42.27386934673367,2.638190954773869,75.54438860971524,33.073701842546065,6.6792294807370185,40.619765494137354,23.649497487437188,,94.29301533219761,,27.889447236180903,0.6072026800670016,14.248324958123952,,1990,WEAK
HEXATRADEX,9135816704.0,SMALL CAP,0.0,0.1905742,0.0,0.412,-24.95522,-1.96481,0.0,0.0,165.37,OTHERS,Financial Services,Credit Services,2026-05-11,0.0,0.0,0.0,1521,0.0,-2495.522,-196.481,0.412,-797.81805,2377,56.84,11.27,9.61,0.77,25.6005,577,227.41900005352247,262,UNDERVALUED,42.27386934673367,0.5025125628140703,82.95644891122278,33.70184254606365,28.58040201005025,40.619765494137354,34.6000837520938,,94.16524701873935,,74.66499162479062,51.13065326633166,62.89782244556114,,1991,WEAK
PML,0.0,UNKNOWN,0.0,0.19251782,0.0,1.321,-0.0094800005,0.13024001,-0.376,0.0,567.9,OTHERS,,,2026-05-11,-37.6,0.0,-18.8,2048,0.0,-0.94800005,13.024000999999998,1.321,2.839500235,1024,59.01,10.38,2.87,0.12,24.473,761,225.8297304633929,265,UNDERVALUED,42.27386934673367,14.279731993299832,79.06197654941374,38.433835845896155,5.757956448911223,40.619765494137354,23.18886097152429,,94.08006814310052,,80.84170854271356,44.5142378559464,62.67797319932998,,1992,WEAK
MOHITIND,328031008.0,MICRO CAP,0.0,0.20006217,0.0,40.091,-0.01249,-0.009190001,0.227,0.0,23.17,FMCG,Consumer Cyclical,Textile Manufacturing,2026-05-11,22.7,0.0,11.35,1096,0.0,-1.249,-0.9190001,40.091,-4.613550025,1804,37.32,3.34,4.99,8.65,14.4465,2229,219.95338698965423,268,UNDERVALUED,42.27386934673367,13.986599664991624,34.7571189279732,29.455611390284762,71.52428810720268,40.619765494137354,56.07202680067002,,94.03747870528109,,18.132328308207704,6.825795644891122,12.479061976549414,,1993,WEAK
DTIL,1524312448.0,MICRO CAP,0.0,0.20767334,0.0,42.832,-0.04459,-0.0277,0.153,0.0,145.07,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,15.3,0.0,7.649999999999999,1228,0.0,-4.459,-2.77,42.832,-6.3134,1903,35.73,6.98,1.08,3.19,14.550499999999996,2224,214.45763717191625,272,UNDERVALUED,42.27386934673367,11.180904522613066,33.24958123953099,28.03182579564489,59.98743718592965,40.619765494137354,50.3036013400335,,93.82453151618398,,13.756281407035175,26.86348408710218,20.309882747068677,,1994,WEAK
TREEHOUSE,337639584.0,MICRO CAP,0.0,0.20881307,0.0,0.0,-0.52874,0.0,-0.537,0.0,7.98,FMCG,Consumer Defensive,Education & Training Services,2026-05-11,-53.7,0.0,-26.85,2143,0.0,-52.874,0.0,0.0,-15.862199999999998,2137,40.06,4.83,5.62,3.67,16.508,2078,213.669167835136,273,UNDERVALUED,42.27386934673367,3.8944723618090453,93.27889447236181,37.12311557788945,3.5175879396984926,40.619765494137354,22.068676716917924,,93.73935264054515,,26.088777219430487,15.054438860971525,20.571608040201006,,1995,WEAK
DHUNINV,5757260288.0,SMALL CAP,0.0,0.21239172,0.0,15.416,-0.47463,-0.077989995,-0.519,0.0,944.25,OTHERS,Financial Services,Capital Markets,2026-05-11,-51.9,0.0,-25.95,2132,0.0,-47.463,-7.798999500000001,15.416,-17.730249875,2160,36.84,2.39,2.42,0.96,14.12,2246,211.2484441483877,275,UNDERVALUED,42.27386934673367,4.271356783919598,55.31825795644891,29.68174204355109,3.6013400335008376,40.619765494137354,22.110552763819097,,93.69676320272572,,17.001675041876048,1.654103852596315,9.327889447236181,,1996,WEAK
AROGRANITE,415700992.0,MICRO CAP,0.0,0.22247516,0.0,80.851,-0.28417,-0.06066,-0.512,0.0,27.17,CAPITAL GOODS,Industrials,Building Products & Equipment,2026-05-11,-51.2,0.0,-25.6,2128,0.0,-28.417,-6.066,80.851,-18.1267,2167,63.05,14.19,5.94,5.03,27.3065,394,204.84651499969704,284,UNDERVALUED,42.27386934673367,5.8626465661641545,18.21608040201005,22.89782244556114,3.6432160804020097,40.619765494137354,22.131490787269684,,93.61158432708689,,92.69262981574539,68.61390284757118,80.65326633165829,,1997,WEAK
ELCIDIN,0.0,UNKNOWN,0.0,0.227798,0.010620001,0.0,0.98037004,0.72249,0.0,0.0,123210.0,OTHERS,,,2026-05-11,0.0,0.0,0.0,1595,1.0620001,98.037004,72.249,0.0,47.845051235,43,42.08,2.92,6.62,0.01,17.257999999999996,1989,201.69562507133517,286,UNDERVALUED,83.56365159128978,99.28810720268007,93.27889447236181,91.79648241206031,28.58040201005025,40.619765494137354,34.6000837520938,,93.52640545144804,,31.700167504187604,5.0879396984924625,18.394053601340033,,1998,WEAK
ASTRON,202282640.0,MICRO CAP,0.0,0.24537064,0.0,94.276,-0.66063005,0.0,0.056,0.0,4.28,OTHERS,Basic Materials,Paper & Paper Products,2026-05-11,5.6000000000000005,0.0,2.8000000000000003,1402,0.0,-66.063005,0.0,94.276,-29.2465015,2248,38.3,7.4,1.47,8.9,15.102499999999996,2198,192.2640165913901,295,UNDERVALUED,42.27386934673367,3.391959798994975,15.117252931323282,21.289782244556115,40.95477386934673,40.619765494137354,40.787269681742046,,93.39863713798978,,20.938023450586265,29.355108877721943,25.146566164154102,,1999,WEAK
HGS,19812988928.0,SMALL CAP,0.0,0.24864526,0.0,23.446,-0.28488,0.01006,0.011,0.0,425.9,CAPITAL GOODS,Industrials,Specialty Business Services,2026-05-11,1.1,0.0,0.5499999999999999,1487,0.0,-28.488000000000003,1.006,23.446,-10.6395,2063,49.48,14.35,2.31,7.77,21.4235,1301,190.65381821475304,297,UNDERVALUED,42.27386934673367,5.8207705192629815,47.82244556113903,28.802345058626464,32.265494137353436,40.619765494137354,36.44262981574539,,93.35604770017035,,53.11976549413735,69.63986599664992,61.37981574539363,,2000,WEAK
ORIENTPPR,3887238400.0,MICRO CAP,0.0,0.2503382,0.0,16.377,-0.106680006,-0.040209997,0.027,0.0,18.32,OTHERS,Basic Materials,Paper & Paper Products,2026-05-11,2.7,0.0,1.35,1459,0.0,-10.6680006,-4.0209997,16.377,-5.843350104999999,1883,54.08,12.53,5.61,6.65,23.4245,963,189.83788331145627,300,UNDERVALUED,42.27386934673367,8.752093802345058,54.313232830820766,31.27303182579565,35.34338358458962,40.619765494137354,37.981574539363486,,93.31345826235093,,66.95979899497488,58.64740368509212,62.803601340033495,,2001,WEAK
KIRANVYPAR,0.0,UNKNOWN,0.0,0.25225547,0.0,15.535,0.41247,0.01165,0.128,0.0,197.82,OTHERS,,,2026-05-11,12.8,0.0,6.4,1277,0.0,41.247,1.165,15.535,11.11185,420,37.52,12.91,3.96,2.64,17.730999999999998,1915,188.9270543865709,301,UNDERVALUED,42.27386934673367,92.96482412060301,55.27638190954774,65.15075376884423,55.548576214405365,40.619765494137354,48.08417085427136,,93.2282793867121,,18.718592964824122,60.845896147403685,39.7822445561139,,2002,WEAK
MADHAV,342759584.0,MICRO CAP,0.0,0.27653465,0.0,8.785,-0.15126,-0.0372,-0.036,0.0,38.31,CAPITAL GOODS,Industrials,Building Products & Equipment,2026-05-11,-3.6,0.0,-1.7999999999999998,1673,0.0,-15.126,-3.72,8.785,-6.346299999999999,1907,59.88,9.86,6.71,6.14,24.979499999999994,676,178.4855008224105,314,UNDERVALUED,42.27386934673367,7.705192629815745,63.902847571189284,32.77219430485762,21.608040201005025,40.619765494137354,31.11390284757119,,93.10051107325383,,83.5427135678392,40.91289782244556,62.22780569514238,,2003,WEAK
PRAENG,1609921920.0,MICRO CAP,0.0,0.33431605,0.0,34.324,-0.06573,-0.52352,-0.3,0.0,23.02,REALTY,Real Estate,Real Estate - Development,2026-05-11,-30.0,0.0,-15.0,1975,0.0,-6.573,-52.352,34.324,-18.4923,2172,60.29,13.65,3.08,7.67,25.1995,636,159.7354464435674,335,UNDERVALUED,42.27386934673367,10.134003350083752,38.60971524288107,28.685092127303186,6.930485762144054,40.619765494137354,23.775125628140703,,92.37649063032369,,84.61055276381909,65.20100502512562,74.90577889447235,,2004,WEAK
SADHNANIQ,7797146112.0,SMALL CAP,0.0,0.3408502,0.0,102.168,-1.95287,-0.42525002,-0.737,0.0,2.63,CHEMICALS,Basic Materials,Chemicals,2026-05-11,-73.7,0.0,-36.85,2250,0.0,-195.287,-42.525002,102.168,-79.43415050000002,2321,39.16,6.89,6.06,0.06,17.281999999999996,1982,158.01520433316455,341,UNDERVALUED,42.27386934673367,1.968174204355109,13.525963149078727,20.402010050251256,1.7797319932998323,40.619765494137354,21.199748743718594,,92.33390119250427,,23.136515912897824,26.633165829145728,24.884840871021776,,2005,WEAK
CEREBRAINT,540491712.0,MICRO CAP,0.0,0.3547284,0.0,29.8,-25.227428,0.0,-0.924,0.0,4.46,CAPITAL GOODS,Industrials,Waste Management,2026-05-11,-92.4,0.0,-46.2,2305,0.0,-2522.7428,0.0,29.8,-759.80284,2376,62.84,9.78,1.21,4.51,24.7795,706,154.57174559465778,347,UNDERVALUED,42.27386934673367,0.41876046901172526,42.79731993299832,25.636515912897828,0.7956448911222781,40.619765494137354,20.707705192629817,,92.12095400340715,,92.0644891122278,40.598827470686764,66.33165829145729,,2006,WEAK
VPRPL,5467416576.0,SMALL CAP,0.0,0.3603388,0.0,90.698,-0.10439,-0.0026699998,-0.263,0.0,43.69,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,-26.3,0.0,-13.15,1948,0.0,-10.439,-0.26699998,90.698,-12.268249994999998,2085,48.91,5.94,5.79,2.37,20.111,1515,153.25498114552192,349,UNDERVALUED,42.27386934673367,8.835845896147404,16.038525963149077,23.651591289782246,7.830820770519263,40.619765494137354,24.225293132328307,,92.07836456558773,,51.48659966499163,20.812395309882746,36.14949748743719,,2007,WEAK
BI,0.0,UNKNOWN,0.0,0.3606636,0.0,120.659,0.00596,-0.02883,-0.085,0.0,69.44,OTHERS,,,2026-05-11,-8.5,0.0,-4.25,1739,0.0,0.596,-2.883,120.659,-12.60785,2091,40.25,6.61,9.55,7.35,17.723,1916,153.18000485771228,350,UNDERVALUED,42.27386934673367,17.08542713567839,10.552763819095476,25.85427135678392,17.629815745393635,40.619765494137354,29.124790619765495,,92.03577512776832,,26.507537688442213,25.230318257956448,25.86892797319933,,2008,WEAK
MANGALAM,489409440.0,MICRO CAP,0.0,0.38373232,0.0,79.535,-0.10094,-0.13013,-0.341,0.0,30.92,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,-34.1,0.0,-17.05,2017,0.0,-10.094,-13.013,79.535,-14.23495,2115,38.88,9.78,3.66,1.23,17.334,1976,148.1794976248026,358,UNDERVALUED,42.27386934673367,8.961474036850921,18.383584589614742,24.170854271356788,6.155778894472362,40.619765494137354,23.38777219430486,,91.82282793867121,,22.571189279731993,40.598827470686764,31.585008375209377,,2009,WEAK
CAPTRUST,457319104.0,MICRO CAP,0.0,0.3846373,0.0,134.274,-0.1279,-1.2008001,-0.426,0.0,13.5,OTHERS,Financial Services,Credit Services,2026-05-11,-42.6,0.0,-21.3,2082,0.0,-12.79,-120.08001,134.274,-47.2844025,2298,35.45,2.91,7.59,3.99,14.779,2214,147.99555581322977,359,UNDERVALUED,42.27386934673367,8.165829145728644,9.589614740368509,22.093802345058627,4.669179229480737,40.619765494137354,22.644472361809047,,91.78023850085178,,13.128140703517587,5.004187604690117,9.066164154103852,,2010,WEAK
MBLINFRA,4117083648.0,MICRO CAP,0.0,0.3884259,0.0,98.238,-0.29961002,-0.29639998,0.665,0.0,26.66,CAPITAL GOODS,Industrials,Engineering & Construction,2026-05-11,66.5,0.0,33.25,612,0.0,-29.961002,-29.639998,98.238,-26.2221001,2230,35.35,9.73,7.53,3.98,16.776,2052,147.2348084924306,361,UNDERVALUED,42.27386934673367,5.653266331658291,14.321608040201006,22.035175879396988,91.14321608040201,40.619765494137354,65.88149078726968,,91.73764906303236,,12.855946398659967,40.26381909547739,26.559882747068677,,2011,WEAK
BLIL,0.0,UNKNOWN,0.0,1.2186908,0.0,11.199,0.116210006,0.92758006,0.038,0.027,74.54,OTHERS,,,2026-05-11,3.8,2.7,3.25,1381,0.0,11.6210006,92.758006,11.199,25.55590168,111,56.09,9.84,8.51,3.32,24.379,780,145.61658034999525,362,UNDERVALUED,42.27386934673367,58.91959798994974,60.46901172529313,52.571189279731996,37.37437185929649,55.73701842546064,46.55569514237857,,71.63543441226575,,72.92713567839196,40.8500837520938,56.88860971524288,,2012,WEAK
UNIINFO,128424376.0,MICRO CAP,0.0,0.39807758,0.0,15.548,-0.02934,-0.0063,0.381,0.0,12.01,TELECOM,Communication Services,Telecom Services,2026-05-11,38.1,0.0,19.05,892,0.0,-2.934,-0.63,15.548,-2.5925,1635,42.34,9.6,9.44,0.93,19.966,1537,145.3621944747554,364,UNDERVALUED,42.27386934673367,12.311557788944723,55.234505862646564,32.88107202680067,83.66834170854271,40.619765494137354,62.14405360134003,,91.396933560477,,32.28643216080402,39.44723618090452,35.86683417085427,,2013,WEAK
