SYMBOL,MARKET_CAP,MARKET_CAP_CATEGORY,PE_RATIO,PRICE_TO_BOOK,ROE,DEBT_TO_EQUITY,OPERATING_MARGIN,PROFIT_MARGIN,REVENUE_GROWTH,EARNINGS_GROWTH,CURRENT_PRICE,SECTOR,RAW_SECTOR,INDUSTRY,FETCH_DATE,REVENUE_GROWTH_SCORE,EARNINGS_GROWTH_SCORE,GROWTH_SCORE,GROWTH_RANK,ROE_SCORE,OPERATING_MARGIN_SCORE,PROFIT_MARGIN_SCORE,DEBT_PENALTY,QUALITY_SCORE,QUALITY_RANK,PROMOTER_HOLDING,FII_HOLDING,DII_HOLDING,PLEDGE_PERCENT,OWNERSHIP_SCORE,OWNERSHIP_RANK,VALUATION_SCORE,VALUATION_RANK,VALUATION_STATUS,ROE_FACTOR,MARGIN_FACTOR,DEBT_FACTOR,QUALITY_FACTOR,REVENUE_FACTOR,EARNINGS_FACTOR,GROWTH_FACTOR,PE_FACTOR,PB_FACTOR,VALUE_FACTOR,PROMOTER_FACTOR,FII_FACTOR,OWNERSHIP_FACTOR,FACTOR_SCORE,FACTOR_RANK,FACTOR_GRADE,VOLATILITY,SHARPE_RATIO,MAX_DRAWDOWN,RISK_SCORE,RISK_RANK
ICICIBANK,9076988706816.0,LARGE CAP,16.941807,2.4978995,0.16359,0.0,0.33293998,0.24929,0.669,0.084,1266.4,BANKING,Financial Services,Banks - Regional,2026-05-11,66.9,8.4,37.650000000000006,564,16.359,33.293998,24.929,0.0,21.9460994,147,21.57,26.51,21.56,5.39,20.3535,1464,29.245560506831872,1205,EXPENSIVE,93.76046901172528,89.57286432160804,93.2788944723618,91.9891122278057,91.26884422110552,59.88274706867672,75.57579564489112,72.40310077519379,48.29642248722317,60.34976163120848,5.025125628140704,88.98659966499163,47.005862646566165,71.74059721736397,43,STRONG,0.1783769497594186,-0.6327553047343519,-0.1836592407867068,232.60293146043088,27
PTL,5333469696.0,SMALL CAP,12.790476,0.59382737,0.0,1.036,0.86127,0.64778,0.0,0.063,40.29,REALTY,Real Estate,Real Estate Services,2026-05-11,0.0,6.3,3.15,1389,0.0,86.127,64.778,1.036,41.929,54,58.45,4.8,7.7,8.71,22.951500000000003,1058,68.42367935136095,820,FAIR VALUE,42.27386934673367,98.4505862646566,79.98324958123953,72.28643216080403,28.58040201005025,58.14489112227805,43.36264656616415,83.25581395348837,87.39352640545145,85.3246701794699,79.08291457286433,14.74036850921273,46.91164154103853,61.14198596219214,330,AVERAGE,0.1834590735389574,0.49323262858071404,-0.16708437519293629,231.97521019485242,28
BATLIBOI,0.0,UNKNOWN,93.87778,1.6420492,0.0,40.116,0.04395,0.01407,0.716,0.0,84.49,CAPITAL GOODS,Industrials,Specialty Industrial Machinery,2026-05-11,71.6,0.0,35.8,586,0.0,4.3950000000000005,1.407,40.116,-2.3413500000000003,1620,57.52,3.65,9.85,2.8,23.4095,968,19.01550487597699,1394,EXPENSIVE,42.27386934673367,29.606365159128977,34.71524288107203,35.69514237855947,91.89698492462313,40.61976549413736,66.25837520938023,9.767441860465116,63.1175468483816,36.44249435442336,76.36097152428812,8.710217755443885,42.535594639866005,46.38167307523978,1304,WEAK,0.23371016015285354,2.5558692781271675,-0.040454874438707655,230.81344278127514,29
TORNTPHARM,1528791957504.0,LARGE CAP,67.38923,18.107004,0.0,33.4,0.26703,0.17833,0.176,0.261,4517.1,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,17.599999999999998,26.1,21.85,832,0.0,26.703,17.833,33.4,9.12915,512,42.75,31.98,25.28,6.58,30.2185,212,13.8694514165318,1529,EXPENSIVE,42.27386934673367,85.00837520938023,39.27973199329983,58.76884422110553,63.735343383584585,71.41959798994975,67.57747068676717,15.503875968992247,3.0238500851788754,9.26386302708556,33.458961474036855,92.50418760469012,62.981574539363486,52.35298198565162,904,AVERAGE,0.19623882484513092,1.867682408054199,-0.10319389312373484,230.68498448979528,30
IMPAL,12818207744.0,SMALL CAP,14.733897,0.5011332,0.0,0.0,0.07482,0.10674,0.0,0.0,1027.1,AUTO,Consumer Cyclical,Auto Parts,2026-05-11,0.0,0.0,0.0,1583,0.0,7.481999999999999,10.674,0.0,4.9131,815,55.72,8.85,9.13,6.83,23.7565,891,64.61527295750786,849,FAIR VALUE,42.27386934673367,43.46733668341709,93.2788944723618,52.95226130653266,28.58040201005025,40.61976549413736,34.6000837520938,78.34625322997417,89.43781942078365,83.89203632537891,71.8174204355109,35.824958123953095,53.821189279732,53.80834863861012,809,AVERAGE,0.18554419396287122,0.3062239645812671,-0.15218968933436783,229.9484529813963,31
BANARISUG,45915365376.0,SMALL CAP,32.415016,2.5208342,0.0,1.035,0.11302,0.06649,0.528,0.679,3661.6,FMCG,Consumer Defensive,Confectioners,2026-05-11,52.8,67.9,60.35000000000001,388,0.0,11.302,6.648999999999999,1.035,4.949349999999999,808,57.11,3.43,4.22,6.69,21.4035,1305,75.97606452030311,732,UNDERVALUED,42.27386934673367,57.537688442211056,80.0251256281407,55.92964824120604,88.5678391959799,83.75209380234506,86.15996649916248,41.03359173126615,47.82793867120954,44.43076520123785,75.18844221105527,7.202680067001675,41.19556113902848,59.75214969016382,409,AVERAGE,0.18051625774446836,-0.34600841093025936,-0.2409011747627181,228.50481570525548,32
GNRL,0.0,UNKNOWN,0.0,6.977665,0.0,4.968,0.30914,0.30659,0.673,0.0,98.72,OTHERS,,,2026-05-11,67.30000000000001,0.0,33.650000000000006,604,0.0,30.914,30.659,4.968,16.442149999999998,242,60.69,13.21,1.79,6.88,24.964,677,74.29943254656106,752,UNDERVALUED,42.27386934673367,87.89782244556113,69.15829145728644,65.90033500837521,91.33165829145727,40.61976549413736,65.97571189279732,,15.843270868824533,,86.05527638190955,62.52093802345059,74.28810720268007,,2208,WEAK,0.224971414822505,-0.5249821470490124,-0.03903438143867077,226.9373199883675,33
SBILIFE,1890226798592.0,LARGE CAP,76.26063,9.937666,0.13697,0.0,0.21172,0.022,-0.822,-0.011,1884.4,OTHERS,Financial Services,Insurance - Life,2026-05-11,-82.19999999999999,-1.1,-41.64999999999999,2286,13.697,21.172,2.2,0.0,11.69555,389,53.57,44.44,22.61,3.45,37.389,32,3.11060797917816,1781,EXPENSIVE,91.28978224455612,79.85762144053601,93.2788944723618,87.11474036850922,1.1306532663316584,26.61222780569514,13.8714405360134,12.868217054263567,9.79557069846678,11.331893876365177,65.51507537688443,99.74874371859298,82.6319095477387,49.088614956177565,1134,WEAK,0.19102331641464332,0.4918938510025611,-0.16033424549773068,223.84003825844778,34
SUNPHARMA,4493234143232.0,LARGE CAP,41.194458,5.771708,0.0,6.675,0.26173002,0.19214001,0.135,0.157,1872.7,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,13.5,15.7,14.6,1005,0.0,26.173002,19.214001,6.675,11.98790085,371,40.46,41.3,13.0,8.52,28.949,280,17.602349365843278,1424,EXPENSIVE,42.27386934673367,84.50586264656617,66.24790619765494,63.96147403685093,57.20268006700168,65.0963149078727,61.14949748743719,31.317829457364343,20.826235093696763,26.072032275530557,27.449748743718597,97.65494137353434,62.55234505862647,55.258166924117845,702,AVERAGE,0.19597668847410807,0.6920443082660502,-0.13228863340450503,221.99254238042184,35
BHARTIARTL,10719772803072.0,LARGE CAP,34.75805,8.58791,0.23125,117.095,0.32164,0.14937,0.196,-0.553,1759.8,TELECOM,Communication Services,Telecom Services,2026-05-11,19.6,-55.3,-17.85,2033,23.125,32.164,14.937,117.095,9.7677,474,42.19,26.25,25.44,3.07,28.6945,295,-43.0858547834638,2152,EXPENSIVE,96.9430485762144,88.73534338358459,11.013400335008376,76.47403685092128,67.39949748743719,7.788944723618091,37.59422110552764,38.24289405684754,12.095400340715502,25.16914719878152,31.972361809045225,88.81909547738694,60.39572864321608,51.3334525553342,981,AVERAGE,0.18915935347384052,-0.18918283240048872,-0.1862948681926203,221.4408570704444,36
ELCIDIN,0.0,UNKNOWN,0.0,0.227798,0.010620001,0.0,0.98037004,0.72249,0.0,0.0,123210.0,OTHERS,,,2026-05-11,0.0,0.0,0.0,1595,1.0620001,98.037004,72.249,0.0,47.845051235,43,42.08,2.92,6.62,0.01,17.257999999999996,1989,201.6956250713352,286,UNDERVALUED,83.56365159128978,99.28810720268008,93.2788944723618,91.79648241206031,28.58040201005025,40.61976549413736,34.6000837520938,,93.52640545144804,,31.700167504187604,5.087939698492463,18.394053601340037,,1998,WEAK,0.2013968661449171,-7.23900310752169,-0.038885310556490915,221.09011395845658,37
APOLLOHOSP,1162067574784.0,LARGE CAP,64.39841,12.778815,0.0,83.606,0.11519,0.07441,0.172,0.35,8082.0,PHARMA,Healthcare,Medical Care Facilities,2026-05-11,17.2,35.0,26.1,729,0.0,11.519,7.441000000000001,83.606,-3.04465,1678,40.42,34.15,20.02,5.83,28.814,291,19.273519249311864,1380,EXPENSIVE,42.27386934673367,58.41708542713568,17.587939698492463,43.79396984924623,63.06532663316583,75.54438860971524,69.30485762144053,16.48578811369509,6.431005110732538,11.458396612213814,27.240368509212733,93.5929648241206,60.41666666666666,48.30466089698212,1179,WEAK,0.19877149531521304,0.9004928070065545,-0.1520844097827142,217.98866052161765,38
TRANSPEK,6733403648.0,SMALL CAP,11.546935,0.87709916,0.0,9.207,0.07944,0.09026,-0.068,0.019,1205.5,CHEMICALS,Basic Materials,Chemicals,2026-05-11,-6.800000000000001,1.9,-2.45,1693,0.0,7.944,9.026,9.207,3.719,929,61.9,11.64,1.04,1.65,25.252,627,42.604155962437616,1026,FAIR VALUE,42.27386934673367,45.4355108877722,63.40033500837521,47.76381909547739,18.84422110552764,55.06700167504187,36.95561139028476,86.66666666666667,80.1107325383305,83.38869960249858,89.71943048576215,53.43383584589615,71.57663316582915,56.408895699394186,630,AVERAGE,0.2854095450596161,3.4080210748536426,-0.031182228807807744,217.9206637152939,39
NESTLEIND,2857569091584.0,LARGE CAP,81.91819,55.412632,0.76338995,8.613,0.23223,0.15112,0.238,0.274,1481.9,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,23.8,27.4,25.6,744,76.338995,23.223,15.112,8.613,36.60224825,70,53.08,43.8,26.87,8.56,37.5795,28,11.064086233645108,1609,EXPENSIVE,99.74874371859298,81.78391959798995,64.07035175879398,85.42713567839198,72.82244556113902,71.88023450586265,72.35134003350083,11.472868217054264,0.3407155025553662,5.906791859804814,63.96566164154104,99.20435510887772,81.58500837520938,64.83190276057067,199,AVERAGE,0.20427217949762536,1.2324284335407407,-0.1195589037477045,217.47503930760038,40
BLUECHIP,101206944.0,MICRO CAP,0.0,-14.64,0.0,0.0,-9.42342,0.0,0.0,0.0,1.83,OTHERS,Financial Services,Capital Markets,2026-05-11,0.0,0.0,0.0,1509,0.0,-942.342,0.0,0.0,-282.7026,2361,35.23,13.12,5.76,7.2,16.9865,2023,67.95081967213115,826,FAIR VALUE,42.27386934673367,0.9212730318257956,93.2788944723618,35.933835845896155,28.58040201005025,40.61976549413736,34.6000837520938,,99.5741056218058,,12.353433835845896,61.746231155778894,37.0498324958124,,2249,WEAK,0.1648847851526692,-7.193821815885774,-0.6959459579191211,216.6921378162902,41
THACKER,0.0,UNKNOWN,0.0,0.0,0.0,0.085,0.62573004,3.95647,-0.036,0.021,1168.2,OTHERS,,,2026-05-11,-3.6,2.1,-0.7499999999999998,1639,0.0,62.573004,395.647,0.085,117.6751512,18,36.66,2.77,7.97,1.54,15.500499999999995,2171,133.0,390,UNDERVALUED,42.27386934673367,96.27303182579564,85.30150753768844,72.47906197654942,21.608040201005025,55.36013400335008,38.484087102177554,,,,16.35259631490787,4.271356783919598,10.311976549413734,,2019,WEAK,0.4066190218385924,6.0521244709268265,-0.02131782945736438,216.3988606666005,42
HDFCBANK,11756719046656.0,LARGE CAP,17.038153,2.0794191,0.13818,0.0,0.40539002,0.26834,-0.018,0.075,763.65,BANKING,Financial Services,Banks - Regional,2026-05-11,-1.7999999999999998,7.5,2.85,1400,13.818,40.539002,26.834000000000003,0.0,23.7065006,130,30.77,43.93,13.16,4.1,26.8285,439,29.980435157846927,1193,EXPENSIVE,91.37353433835848,92.5460636515913,93.2788944723618,92.22361809045226,23.680904522613066,59.10804020100503,41.39447236180905,71.93798449612403,55.19591141396933,63.566947955046686,9.69430485762144,99.2462311557789,54.47026800670017,63.692870328027766,237,AVERAGE,0.1870887713710707,-1.1802005383112726,-0.2777668376341963,216.28172998931723,43
PREMCO,0.0,UNKNOWN,0.0,0.0,0.0,8.677,-0.08044,0.09769,-0.396,-0.121,471.4,OTHERS,,,2026-05-11,-39.6,-12.1,-25.85,2130,0.0,-8.044,9.769,8.677,-0.8386500000000002,1483,56.37,12.39,7.99,8.01,24.643,733,-293.0,2308,EXPENSIVE,42.27386934673367,9.589614740368509,64.0284757118928,33.551088777219434,5.402010050251256,20.97989949748744,13.190954773869349,,,,73.49246231155779,57.768006700167504,65.63023450586265,,2322,WEAK,0.38495143002633714,5.552478282389967,-0.022237678554690055,216.0565711354348,44
POWERGRID,2891557634048.0,LARGE CAP,19.967888,2.9183993,0.0,141.186,0.58665,0.32792,0.103,0.084,310.9,IT,Utilities,Utilities - Regulated Electric,2026-05-11,10.3,8.4,9.35,1166,0.0,58.665,32.792,141.186,11.6789,390,22.33,27.41,17.97,5.76,19.955,1540,24.903087187417217,1278,EXPENSIVE,42.27386934673367,95.89614740368508,8.919597989949748,57.051926298157454,50.52345058626466,59.88274706867672,55.20309882747068,64.96124031007751,41.60988074957411,53.285560529825815,5.402010050251256,89.53098827470687,47.46649916247907,53.82691947614941,808,AVERAGE,0.1994596652424113,0.29302743880155147,-0.14671713902532502,215.34558084837957,45
LUPIN,1031433224192.0,LARGE CAP,19.387245,5.2478895,0.26907,29.388,0.24244,0.19073999,0.319,0.89,2255.9,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,31.9,89.0,60.45,387,26.907,24.244,19.073999,29.388,18.52034975,199,42.72,30.98,25.21,10.0,29.5485,243,145.4992089038235,363,UNDERVALUED,97.69681742043552,82.83082077051927,43.17420435510888,80.8458961474037,80.06700167504187,86.55778894472361,83.31239530988273,66.56330749354005,23.126064735945487,44.84468611474277,33.29145728643216,92.0854271356784,62.68844221105528,70.75411310234554,59,STRONG,0.2080149155357486,0.6257780671001668,-0.10110596949532658,214.578240991862,46
BLIL,0.0,UNKNOWN,0.0,1.2186908,0.0,11.199,0.116210006,0.92758006,0.038,0.027,74.54,OTHERS,,,2026-05-11,3.8,2.7,3.25,1381,0.0,11.6210006,92.758006,11.199,25.55590168,111,56.09,9.84,8.51,3.32,24.379,780,145.61658034999525,362,UNDERVALUED,42.27386934673367,58.91959798994974,60.46901172529313,52.571189279732,37.37437185929649,55.73701842546064,46.55569514237857,,71.63543441226575,,72.92713567839196,40.8500837520938,56.88860971524288,,2012,WEAK,0.2574297685250809,1.436069065959971,-0.03856568955045514,212.98602959198,47
RELIANCE,18785778008064.0,LARGE CAP,23.25293,2.078159,0.09139,36.653,0.099750005,0.0764,0.125,-0.126,1388.2,POWER,Energy,Oil & Gas Refining & Marketing,2026-05-11,12.5,-12.6,-0.0499999999999998,1602,9.139,9.9750005,7.64,36.653,4.43585015,858,73.62,30.69,25.74,2.34,41.175,5,-0.0999485429115978,1841,EXPENSIVE,87.64656616415411,52.93132328308208,37.52093802345058,63.73534338358459,54.89949748743719,20.582077051926294,37.74078726968175,58.44961240310077,55.23850085178875,56.84405662744476,99.95812395309883,91.87604690117251,95.91708542713567,60.99506760689599,341,AVERAGE,0.19862745726493664,-0.05545830015579152,-0.18068207273743742,212.22936078636675,48
NILE,0.0,UNKNOWN,0.0,2.0999537,0.0,6.227,0.0709,0.051209997,0.253,0.443,1851.0,OTHERS,,,2026-05-11,25.3,44.3,34.8,595,0.0,7.090000000000001,5.1209997,6.227,2.7845499250000003,1032,56.47,7.16,3.76,7.81,22.0715,1199,1383.2860292586452,87,UNDERVALUED,42.27386934673367,41.66666666666667,66.95979899497488,46.96817420435511,73.9321608040201,78.81072026800669,76.3714405360134,,54.59965928449745,,73.78559463986599,27.763819095477388,50.77470686767169,,1961,WEAK,0.3228608284156477,4.7856547550750514,-0.028988066173735172,212.02891905420307,49
CIPLA,1054075584512.0,LARGE CAP,23.17762,3.201965,0.0,1.415,0.14027001,0.16256,0.0,-0.57,1304.9,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,0.0,-56.99999999999999,-28.5,2166,0.0,14.027001,16.256,1.415,8.1306003,571,39.65,26.75,19.97,4.2,26.475,481,-62.68301751309383,2197,EXPENSIVE,42.27386934673367,66.75041876046902,78.85259631490787,59.38023450586265,28.58040201005025,7.432998324958123,18.006700167504185,58.70801033591732,38.1175468483816,48.41277859214946,24.83249581239531,89.19597989949749,57.0142378559464,44.30148369162923,1419,WEAK,0.19354274979681965,-0.619596223346652,-0.2832411385470923,211.2554225036019,50
BRITANNIA,1303217831936.0,LARGE CAP,51.31841,25.52255,0.53314,26.875,0.16267,0.13229,0.079,0.211,5410.5,FMCG,Consumer Defensive,Packaged Foods,2026-05-11,7.9,21.1,14.5,1009,53.31399999999999,16.267,13.229,26.875,24.159749999999995,124,52.15,29.46,14.45,6.2,30.083,220,14.28963323463103,1516,EXPENSIVE,99.66499162479062,72.19430485762143,45.058626465661646,77.75544388609715,45.49832495812395,68.53015075376885,57.014237855946405,22.273901808785528,1.746166950596252,12.01003437969089,61.13902847571189,91.03852596314908,76.08877721943048,58.050666842437344,512,AVERAGE,0.20293064685114393,-0.013479503527017041,-0.14125863026743912,211.2161853829071,51
ONGC,3535058501632.0,LARGE CAP,9.292328,0.9603916,0.0,43.805,0.095249996,0.057979997,0.008,0.162,281.0,POWER,Energy,Oil & Gas Integrated,2026-05-11,0.8,16.2,8.5,1197,0.0,9.5249996,5.7979997,43.805,-0.0735001950000002,1401,74.38,37.19,21.01,9.76,41.4665,4,87.84309435870267,624,UNDERVALUED,42.27386934673367,51.34003350083752,32.370184254606365,43.91959798994975,31.84673366834171,65.51507537688443,48.68090452261307,91.0077519379845,77.89608177172062,84.45191685485256,100.0,95.39363484087102,97.69681742043552,64.20989760882645,214,AVERAGE,0.2158511791174402,1.0193987285013781,-0.0944123281479573,210.57413218783452,52
ITC,3832137908224.0,LARGE CAP,18.809963,5.393514,0.0,0.507,0.32182,0.43890998,0.067,0.0,305.85,FMCG,Consumer Defensive,Tobacco,2026-05-11,6.7,0.0,3.35,1377,0.0,32.182,43.890998,0.507,20.5766495,167,41.14,38.49,11.33,2.08,28.5705,301,9.28366851377938,1643,EXPENSIVE,42.27386934673367,88.77721943048577,82.4539363484087,68.91122278056952,43.42546063651591,40.61976549413736,42.02261306532663,67.90697674418604,22.444633730834752,45.1758052375104,29.20854271356784,95.93802345058626,62.57328308207705,54.82996841768633,739,AVERAGE,0.1898278951051395,-1.585780940174219,-0.32458452259762727,210.53578611853612,53
COALINDIA,2862279294976.0,LARGE CAP,9.200674,2.4029906,0.28124002,11.629,0.20922,0.18465,0.162,0.129,464.45,POWER,Energy,Thermal Coal,2026-05-11,16.2,12.9,14.55,1006,28.124002,20.922,18.465,11.629,19.5733507,184,51.99,42.74,28.06,7.47,37.2865,36,58.8940868106483,887,FAIR VALUE,97.90619765494138,79.48073701842546,59.71524288107203,82.89782244556115,61.59966499162479,63.14907872696818,62.37437185929649,91.26614987080104,50.0,70.63307493540051,60.6574539363484,98.53433835845895,79.59589614740369,73.62745250801814,28,STRONG,0.21550609957218433,1.1852112405928712,-0.10268780399439048,209.82695020155666,54
ZYDUSLIFE,962915598336.0,LARGE CAP,19.501732,3.8050911,0.0,34.305,0.18827,0.18929,0.303,0.019,956.95,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,30.3,1.9,16.1,964,0.0,18.827,18.929,34.305,6.94985,643,47.16,34.04,24.36,5.14,32.29399999999999,131,12.858091104845254,1555,EXPENSIVE,42.27386934673367,76.88442211055276,38.651591289782246,55.39363484087102,78.9782244556114,55.06700167504187,67.02261306532664,66.35658914728683,32.325383304940374,49.3409862261136,46.084589614740366,93.42546063651592,69.75502512562814,60.54407664220764,364,AVERAGE,0.20419062889042144,0.5485238965986132,-0.1786992454671702,209.28146053616894,55
PGHH,321556054016.0,LARGE CAP,44.904804,34.529034,0.0,0.221,0.31088,0.198,0.011,0.122,9906.0,FMCG,Consumer Defensive,Household & Personal Products,2026-05-11,1.1,12.2,6.65,1267,0.0,31.088,19.8,0.221,14.2543,288,53.9,43.45,21.23,9.9,36.2175,52,9.910182931316267,1634,EXPENSIVE,42.27386934673367,88.02345058626466,83.9824120603015,68.91541038525963,32.26549413735344,62.6465661641541,47.45603015075377,27.39018087855297,1.0647359454855196,14.227458412019246,66.54103852596315,99.03685092127304,82.78894472361809,54.31471278793149,768,AVERAGE,0.19056902366269496,-1.6415174117661926,-0.3540452147750477,208.9806276166944,56
TATAPOWER,1384221114368.0,LARGE CAP,36.526142,3.6562824,0.0,156.16,0.13242,0.058709998,-0.094,-0.252,433.2,IT,Utilities,Utilities - Independent Power Producers,2026-05-11,-9.4,-25.2,-17.3,2020,0.0,13.242,5.8709998,156.16,-10.17565005,2044,16.92,38.49,11.02,5.0,19.724,1578,-11.39734324653542,1973,EXPENSIVE,42.27386934673367,64.36348408710218,8.082077051926298,44.2713567839196,16.771356783919597,15.515075376884422,16.14321608040201,36.27906976744186,33.8160136286201,35.04754169803098,2.554438860971524,95.93802345058626,49.246231155778894,34.983126430058455,1804,WEAK,0.20661012125164624,0.6306660412406593,-0.16747048508009243,208.0664247788653,57
HINDUNILVR,5420976963584.0,LARGE CAP,50.93157,11.12606,0.21603,3.016,0.21363,0.23329,0.043,0.214,2307.2,FMCG,Consumer Defensive,Household & Personal Products,2026-05-11,4.3,21.4,12.85,1048,21.603,21.363,23.329,3.016,19.5006,185,43.72,35.88,20.62,3.7,30.851,184,16.086888241998054,1460,EXPENSIVE,96.60804020100502,80.15075376884423,73.61809045226131,85.42713567839196,38.46314907872696,68.71859296482413,53.59087102177554,22.532299741602067,7.879045996592845,15.205672869097455,36.30653266331658,94.55611390284756,65.43132328308208,57.83280124048616,529,AVERAGE,0.2007411419210933,0.02985341179770356,-0.23184570991809494,208.00743464657643,58
PIDILITIND,1462746742784.0,LARGE CAP,59.733997,15.314124,0.23523001,3.776,0.20533001,0.16771999,0.141,0.37,1437.2,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,14.099999999999998,37.0,25.55,748,23.523001,20.533001,16.771999,3.776,18.2083504,207,39.66,32.78,15.3,3.96,27.143999999999995,408,21.21099415356177,1341,EXPENSIVE,97.11055276381909,79.06197654941374,71.73366834170855,84.81574539363486,57.97738693467337,76.42378559463987,67.20058626465662,18.55297157622739,4.258943781942079,11.405957679084734,24.87437185929648,93.02763819095478,58.951005025125625,59.67629203832951,415,AVERAGE,0.20361218322491154,-0.20354075941378574,-0.18541734852194558,206.42421288429892,59
GRAUWEIL,31775078400.0,SMALL CAP,22.606453,3.187918,0.0,1.192,0.11196,0.11925,0.058,-0.253,70.08,CHEMICALS,Basic Materials,Specialty Chemicals,2026-05-11,5.800000000000001,-25.3,-9.75,1875,0.0,11.196,11.925,1.192,6.22085,709,41.24,5.09,1.51,5.27,15.8115,2150,-22.39454732243785,2056,EXPENSIVE,42.27386934673367,57.20268006700168,79.39698492462311,55.67001675041877,41.415410385259634,15.452261306532664,28.433835845896148,59.79328165374677,38.287904599659285,49.04059312670303,29.43886097152429,16.164154103852596,22.801507537688444,39.59957591177277,1652,WEAK,0.25379002259632844,2.0882765297714974,-0.05012289139251769,205.8656429723786,60
SANOFI,75243347968.0,MID CAP,24.279877,10.0431595,0.0,2.376,0.28329,0.17465,-0.119,-0.141,3267.1,PHARMA,Healthcare,Drug Manufacturers - General,2026-05-11,-11.9,-14.099999999999998,-12.999999999999998,1943,0.0,28.329,17.465,2.376,12.62735,354,59.61,19.34,14.95,3.11,30.092,219,-12.787271954527348,1990,EXPENSIVE,42.27386934673367,86.13902847571188,75.37688442211056,66.44053601340033,14.30067001675042,20.058626465661643,17.17964824120603,55.76227390180879,9.625212947189098,32.69374342449895,82.60050251256281,79.08291457286433,80.84170854271358,47.79314566982441,1217,WEAK,0.18764831865303216,-2.9134218315503713,-0.4915900857779555,205.57945602353678,61
JBCHEPHARM,354706292736.0,LARGE CAP,46.499683,9.07735,0.0,1.075,0.23524,0.17977,0.105,0.216,2209.2,PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,2026-05-11,10.5,21.6,16.05,966,0.0,23.524,17.977,1.075,11.44395,398,53.01,27.79,12.59,5.18,29.52,245,18.10072909277517,1411,EXPENSIVE,42.27386934673367,82.07705192629817,79.77386934673368,65.69514237855947,51.04690117252931,68.86515912897822,59.95603015075376,26.149870801033597,11.328790459965928,18.73933063049976,63.735343383584585,89.69849246231156,76.71691792294807,56.786601469483536,603,AVERAGE,0.22311625172220906,1.7524268241821572,-0.10702790520676086,204.97516049352024,62
IWP,0.0,UNKNOWN,0.0,0.6066289,0.0,22.094,0.05835,0.02463,-0.031,-0.158,34.61,OTHERS,,,2026-05-11,-3.1,-15.8,-9.45,1866,0.0,5.835,2.463,22.094,0.1568499999999999,1344,50.52,5.55,7.23,8.02,20.3525,1465,-384.5463719252414,2320,EXPENSIVE,42.27386934673367,36.243718592964825,48.99497487437186,41.206030150753776,22.152428810720263,19.43048576214405,20.79145728643216,,87.05281090289608,,56.13484087102177,18.40452261306533,37.26968174204355,,2326,WEAK,0.29890115639241616,3.0119311711343904,-0.03458850534302382,203.69390615542403,63
GRASIM,2023803191296.0,LARGE CAP,44.68034,2.0319023,0.0,126.634,0.15687001,0.026719999,0.274,0.141,2984.2,OTHERS,Basic Materials,Building Materials,2026-05-11,27.4,14.099999999999998,20.75,853,0.0,15.687001,2.6719999000000003,126.634,-7.289299725000001,1954,40.0,28.41,27.35,8.88,28.4725,308,25.12698889431004,1274,EXPENSIVE,42.27386934673367,70.68676716917923,10.008375209380231,47.18592964824121,76.17252931323283,64.00753768844221,70.09003350083752,27.596899224806204,56.17546848381602,41.88618385431111,25.94221105527638,90.11725293132328,58.02973199329983,55.16597211424581,707,AVERAGE,0.21375234516796543,0.5249047521622099,-0.1445228852443331,203.07070755030966,64
ICRA,51422547968.0,MID CAP,27.826223,4.7163672,0.0,0.0,0.34390998,0.32949,0.041,0.323,5329.0,OTHERS,Financial Services,Financial Data & Stock Exchanges,2026-05-11,4.1000000000000005,32.300000000000004,18.200000000000003,913,0.0,34.390998,32.949,0.0,18.5545494,198,49.14,24.65,14.94,1.78,28.151,336,42.62158810352517,1025,FAIR VALUE,42.27386934673367,90.2428810720268,93.2788944723618,71.66247906197655,37.981574539363486,74.7068676716918,56.34422110552764,49.35400516795866,26.0221465076661,37.68807583781238,52.13567839195979,87.52093802345058,69.82830820770519,59.90528685935477,404,AVERAGE,0.20268053171376899,-0.36808136082296977,-0.27932268256720527,203.04277150182307,65
TIMEX,0.0,UNKNOWN,70.54159,0.0,0.0,35.163,0.05757,0.082049996,0.257,0.187,364.7,FMCG,Consumer Cyclical,Luxury Goods,2026-05-11,25.7,18.7,22.2,824,0.0,5.757000000000001,8.2049996,35.163,0.2620499000000005,1334,64.42,12.08,3.55,6.62,26.3965,491,38.51979661927098,1075,EXPENSIVE,42.27386934673367,35.88777219430486,38.23283082077052,38.91122278056952,74.35092127303182,66.83417085427136,70.59254606365158,14.728682170542635,,,97.61306532663316,56.03015075376885,76.821608040201,,2270,WEAK,0.3477503396487915,6.625534132425183,-0.032627084160928854,202.8259520229145,66
